lossfunc,kernel,decay,ngram,skip,learning_rate,pred_thresh,ACC,PRE,REC,PRF,ROC
squared,,1,3,2,10,0.750000,0.94521,0.96552,0.30996,0.46927,0.75722
squared,,1,3,2,10,0.900000,0.94368,0.97095,0.28782,0.44402,0.75722
squared,,1,3,2,10,0.990000,0.94329,0.98268,0.27921,0.43487,0.75722
squared,,1,3,2,5,0.500000,0.94839,0.96000,0.35424,0.51752,0.76917
squared,,1,3,2,5,0.750000,0.94512,0.96538,0.30873,0.46785,0.76917
squared,,1,3,2,5,0.900000,0.94348,0.98283,0.28167,0.43786,0.76917
squared,,1,3,2,5,0.990000,0.94204,0.98165,0.26322,0.41513,0.76917
squared,,1,3,2,1,0.500000,0.95531,0.96524,0.44403,0.60826,0.83323
squared,,1,3,2,1,0.750000,0.94579,0.97701,0.31365,0.47486,0.83323
squared,,1,3,2,1,0.900000,0.94089,0.97596,0.24969,0.39765,0.83323
squared,,1,3,2,1,0.990000,0.93743,0.98214,0.20295,0.33639,0.83323
squared,,1,3,2,0.75,0.500000,0.95540,0.95561,0.45018,0.61204,0.84325
squared,,1,3,2,0.75,0.750000,0.94627,0.97037,0.32226,0.48384,0.84325
squared,,1,3,2,0.75,0.900000,0.94127,0.97642,0.25461,0.40390,0.84325
squared,,1,3,2,0.75,0.990000,0.93608,0.98052,0.18573,0.31231,0.84325
squared,,1,3,2,0.5,0.500000,0.95896,0.94064,0.50677,0.65867,0.85767
squared,,1,3,2,0.5,0.750000,0.94656,0.96727,0.32718,0.48897,0.85767
squared,,1,3,2,0.5,0.900000,0.93983,0.97462,0.23616,0.38020,0.85767
squared,,1,3,2,0.5,0.990000,0.93493,0.97222,0.17220,0.29258,0.85767
squared,,1,3,2,0.1,0.500000,0.96232,0.91849,0.56827,0.70213,0.91871
squared,,1,3,2,0.1,0.750000,0.94127,0.96759,0.25707,0.40622,0.91871
squared,,1,3,2,0.1,0.900000,0.93166,0.97222,0.12915,0.22801,0.91871
squared,,1,3,2,0.1,0.990000,0.92666,0.98077,0.06273,0.11792,0.91871
squared,,1,3,2,0.01,0.500000,0.93060,0.55597,0.55597,0.55597,0.88531
squared,,1,3,2,0.01,0.750000,0.94089,0.97143,0.25092,0.39883,0.88531
squared,,1,3,2,0.01,0.900000,0.93089,0.98958,0.11685,0.20902,0.88531
squared,,1,3,2,0.01,0.990000,0.92484,1.00000,0.03813,0.07346,0.88531
squared,,1,3,2,10,0.500000,0.94762,0.95270,0.34686,0.50857,0.76068
squared,,1,3,2,10,0.750000,0.94541,0.96578,0.31242,0.47212,0.76068
squared,,1,3,2,10,0.900000,0.94435,0.97177,0.29643,0.45429,0.76068
squared,,1,3,2,10,0.990000,0.94377,0.98305,0.28536,0.44233,0.76068
squared,,1,3,2,5,0.500000,0.94906,0.96393,0.36162,0.52594,0.77146
squared,,1,3,2,5,0.750000,0.94608,0.96667,0.32103,0.48199,0.77146
squared,,1,3,2,5,0.900000,0.94416,0.98333,0.29028,0.44824,0.77146
squared,,1,3,2,5,0.990000,0.94291,0.98238,0.27429,0.42885,0.77146
squared,,1,3,2,1,0.500000,0.95569,0.96316,0.45018,0.61358,0.83484
squared,,1,3,2,1,0.750000,0.94935,0.97039,0.36285,0.52820,0.83484
squared,,1,3,2,1,0.900000,0.94416,0.97934,0.29151,0.44929,0.83484
squared,,1,3,2,1,0.990000,0.93964,0.97927,0.23247,0.37575,0.83484
squared,,1,3,2,0.75,0.500000,0.95877,0.95283,0.49692,0.65319,0.84571
squared,,1,3,2,0.75,0.750000,0.95069,0.97170,0.38007,0.54642,0.84571
squared,,1,3,2,0.75,0.900000,0.94444,0.97959,0.29520,0.45369,0.84571
squared,,1,3,2,0.75,0.990000,0.93935,0.97396,0.23001,0.37214,0.84571
squared,,1,3,2,0.5,0.500000,0.96040,0.94655,0.52276,0.67353,0.85865
squared,,1,3,2,0.5,0.750000,0.95281,0.97353,0.40713,0.57415,0.85865
squared,,1,3,2,0.5,0.900000,0.94339,0.97863,0.28167,0.43744,0.85865
squared,,1,3,2,0.5,0.990000,0.93954,0.97423,0.23247,0.37537,0.85865
squared,,1,3,2,0.1,0.500000,0.96376,0.91603,0.59041,0.71803,0.91268
squared,,1,3,2,0.1,0.750000,0.94925,0.95238,0.36900,0.53191,0.91268
squared,,1,3,2,0.1,0.900000,0.93714,0.97041,0.20172,0.33401,0.91268
squared,,1,3,2,0.1,0.990000,0.92859,0.93750,0.09225,0.16797,0.91268
squared,,1,3,2,0.01,0.500000,0.94454,0.67718,0.55474,0.60987,0.89382
squared,,1,3,2,0.01,0.750000,0.94098,0.98537,0.24846,0.39686,0.89382
squared,,1,3,2,0.01,0.900000,0.93080,0.98947,0.11562,0.20705,0.89382
squared,,1,3,2,0.01,0.990000,0.92388,1.00000,0.02583,0.05036,0.89382
squared,,1,3,3,10,0.500000,0.94521,0.96552,0.30996,0.46927,0.71894
squared,,1,3,3,10,0.750000,0.94329,0.96653,0.28413,0.43916,0.71894
squared,,1,3,3,10,0.900000,0.94281,0.98230,0.27306,0.42733,0.71894
squared,,1,3,3,10,0.990000,0.94233,0.98190,0.26691,0.41973,0.71894
squared,,1,3,3,5,0.500000,0.94512,0.96538,0.30873,0.46785,0.72764
squared,,1,3,3,5,0.750000,0.94329,0.97854,0.28044,0.43595,0.72764
squared,,1,3,3,5,0.900000,0.94185,0.98148,0.26076,0.41205,0.72764
squared,,1,3,3,5,0.990000,0.94118,0.98086,0.25215,0.40117,0.72764
squared,,1,3,3,1,0.500000,0.94992,0.97097,0.37023,0.53606,0.79604
squared,,1,3,3,1,0.750000,0.94416,0.97934,0.29151,0.44929,0.79604
squared,,1,3,3,1,0.900000,0.93945,0.98413,0.22878,0.37126,0.79604
squared,,1,3,3,1,0.990000,0.93579,0.98013,0.18204,0.30705,0.79604
squared,,1,3,3,0.75,0.500000,0.95290,0.97361,0.40836,0.57539,0.81047
squared,,1,3,3,0.75,0.750000,0.94387,0.97908,0.28782,0.44487,0.81047
squared,,1,3,3,0.75,0.900000,0.93714,0.98182,0.19926,0.33129,0.81047
squared,,1,3,3,0.75,0.990000,0.93378,0.97692,0.15621,0.26935,0.81047
squared,,1,3,3,0.5,0.500000,0.95348,0.96866,0.41820,0.58419,0.82777
squared,,1,3,3,0.5,0.750000,0.94396,0.97131,0.29151,0.44844,0.82777
squared,,1,3,3,0.5,0.900000,0.93589,0.98026,0.18327,0.30881,0.82777
squared,,1,3,3,0.5,0.990000,0.93214,0.97345,0.13530,0.23758,0.82777
squared,,1,3,3,0.1,0.500000,0.95713,0.94005,0.48216,0.63740,0.90567
squared,,1,3,3,0.1,0.750000,0.93954,0.97423,0.23247,0.37537,0.90567
squared,,1,3,3,0.1,0.900000,0.93060,0.96907,0.11562,0.20659,0.90567
squared,,1,3,3,0.1,0.990000,0.92753,0.98361,0.07380,0.13730,0.90567
squared,,1,3,3,0.01,0.500000,0.92820,0.53882,0.56335,0.55081,0.88024
squared,,1,3,3,0.01,0.750000,0.94310,0.97021,0.28044,0.43511,0.88024
squared,,1,3,3,0.01,0.900000,0.93118,0.98990,0.12054,0.21491,0.88024
squared,,1,3,3,0.01,0.990000,0.92522,1.00000,0.04305,0.08255,0.88024
squared,,1,3,3,10,0.500000,0.94541,0.96578,0.31242,0.47212,0.72115
squared,,1,3,3,10,0.750000,0.94348,0.96680,0.28659,0.44213,0.72115
squared,,1,3,3,10,0.900000,0.94329,0.98268,0.27921,0.43487,0.72115
squared,,1,3,3,10,0.990000,0.94281,0.98230,0.27306,0.42733,0.72115
squared,,1,3,3,5,0.500000,0.94617,0.96679,0.32226,0.48339,0.73246
squared,,1,3,3,5,0.750000,0.94368,0.97890,0.28536,0.44190,0.73246
squared,,1,3,3,5,0.900000,0.94319,0.98261,0.27798,0.43337,0.73246
squared,,1,3,3,5,0.990000,0.94195,0.98157,0.26199,0.41359,0.73246
squared,,1,3,3,1,0.500000,0.95309,0.97376,0.41082,0.57785,0.79769
squared,,1,3,3,1,0.750000,0.94531,0.97287,0.30873,0.46872,0.79769
squared,,1,3,3,1,0.900000,0.94050,0.98500,0.24231,0.38894,0.79769
squared,,1,3,3,1,0.990000,0.93656,0.98113,0.19188,0.32099,0.79769
squared,,1,3,3,0.75,0.500000,0.95406,0.97450,0.42312,0.59005,0.81053
squared,,1,3,3,0.75,0.750000,0.94550,0.97308,0.31119,0.47158,0.81053
squared,,1,3,3,0.75,0.900000,0.93954,0.98421,0.23001,0.37288,0.81053
squared,,1,3,3,0.75,0.990000,0.93589,0.98026,0.18327,0.30881,0.81053
squared,,1,3,3,0.5,0.500000,0.95463,0.96458,0.43542,0.60000,0.82999
squared,,1,3,3,0.5,0.750000,0.94425,0.97166,0.29520,0.45283,0.82999
squared,,1,3,3,0.5,0.900000,0.93983,0.98446,0.23370,0.37773,0.82999
squared,,1,3,3,0.5,0.990000,0.93599,0.98039,0.18450,0.31056,0.82999
squared,,1,3,3,0.1,0.500000,0.96021,0.93275,0.52891,0.67504,0.89583
squared,,1,3,3,0.1,0.750000,0.94493,0.96875,0.30504,0.46399,0.89583
squared,,1,3,3,0.1,0.900000,0.93435,0.97794,0.16359,0.28030,0.89583
squared,,1,3,3,0.1,0.990000,0.92628,0.94231,0.06027,0.11329,0.89583
squared,,1,3,3,0.01,0.500000,0.94089,0.63944,0.55843,0.59619,0.88977
squared,,1,3,3,0.01,0.750000,0.94310,0.98678,0.27552,0.43077,0.88977
squared,,1,3,3,0.01,0.900000,0.93118,0.98990,0.12054,0.21491,0.88977
squared,,1,3,3,0.01,0.990000,0.92512,1.00000,0.04182,0.08028,0.88977
squared,,1,4,2,10,0.500000,0.94637,0.97398,0.32226,0.48429,0.67893
squared,,1,4,2,10,0.750000,0.94281,0.98230,0.27306,0.42733,0.67893
squared,,1,4,2,10,0.900000,0.94233,0.98190,0.26691,0.41973,0.67893
squared,,1,4,2,10,0.990000,0.94195,0.98605,0.26076,0.41245,0.67893
squared,,1,4,2,5,0.500000,0.94493,0.97619,0.30258,0.46197,0.70306
squared,,1,4,2,5,0.750000,0.94262,0.98214,0.27060,0.42430,0.70306
squared,,1,4,2,5,0.900000,0.94146,0.98113,0.25584,0.40585,0.70306
squared,,1,4,2,5,0.990000,0.94098,0.98068,0.24969,0.39804,0.70306
squared,,1,4,2,1,0.500000,0.94810,0.98233,0.34194,0.50730,0.75717
squared,,1,4,2,1,0.750000,0.94329,0.98268,0.27921,0.43487,0.75717
squared,,1,4,2,1,0.900000,0.93993,0.98454,0.23493,0.37934,0.75717
squared,,1,4,2,1,0.990000,0.93666,0.98125,0.19311,0.32271,0.75717
squared,,1,4,2,0.75,0.500000,0.94925,0.97980,0.35793,0.52432,0.77611
squared,,1,4,2,0.75,0.750000,0.94214,0.98174,0.26445,0.41667,0.77611
squared,,1,4,2,0.75,0.900000,0.93781,0.98256,0.20787,0.34315,0.77611
squared,,1,4,2,0.75,0.990000,0.93570,0.98000,0.18081,0.30530,0.77611
squared,,1,4,2,0.5,0.500000,0.95204,0.98160,0.39360,0.56190,0.79715
squared,,1,4,2,0.5,0.750000,0.94098,0.98068,0.24969,0.39804,0.79715
squared,,1,4,2,0.5,0.900000,0.93570,0.98000,0.18081,0.30530,0.79715
squared,,1,4,2,0.5,0.990000,0.93195,0.97297,0.13284,0.23377,0.79715
squared,,1,4,2,0.1,0.500000,0.95386,0.96122,0.42681,0.59114,0.89643
squared,,1,4,2,0.1,0.750000,0.93762,0.97674,0.20664,0.34112,0.89643
squared,,1,4,2,0.1,0.900000,0.93080,0.98947,0.11562,0.20705,0.89643
squared,,1,4,2,0.1,0.990000,0.92887,0.98667,0.09102,0.16667,0.89643
squared,,1,4,2,0.01,0.500000,0.90590,0.42642,0.59164,0.49562,0.87096
squared,,1,4,2,0.01,0.750000,0.94483,0.97610,0.30135,0.46053,0.87096
squared,,1,4,2,0.01,0.900000,0.93205,0.99074,0.13161,0.23236,0.87096
squared,,1,4,2,0.01,0.990000,0.92859,1.00000,0.08610,0.15855,0.87096
squared,,1,4,2,10,0.500000,0.94656,0.97417,0.32472,0.48708,0.68397
squared,,1,4,2,10,0.750000,0.94329,0.98268,0.27921,0.43487,0.68397
squared,,1,4,2,10,0.900000,0.94252,0.98206,0.26937,0.42278,0.68397
squared,,1,4,2,10,0.990000,0.94252,0.98643,0.26814,0.42166,0.68397
squared,,1,4,2,5,0.500000,0.94512,0.97638,0.30504,0.46485,0.70447
squared,,1,4,2,5,0.750000,0.94310,0.98253,0.27675,0.43186,0.70447
squared,,1,4,2,5,0.900000,0.94233,0.98190,0.26691,0.41973,0.70447
squared,,1,4,2,5,0.990000,0.94146,0.98113,0.25584,0.40585,0.70447
squared,,1,4,2,1,0.500000,0.95156,0.98131,0.38745,0.55556,0.75987
squared,,1,4,2,1,0.750000,0.94493,0.98387,0.30012,0.45994,0.75987
squared,,1,4,2,1,0.900000,0.94146,0.98113,0.25584,0.40585,0.75987
squared,,1,4,2,1,0.990000,0.93733,0.98204,0.20172,0.33469,0.75987
squared,,1,4,2,0.75,0.500000,0.95271,0.98198,0.40221,0.57068,0.77750
squared,,1,4,2,0.75,0.750000,0.94454,0.98361,0.29520,0.45412,0.77750
squared,,1,4,2,0.75,0.900000,0.94022,0.97990,0.23985,0.38538,0.77750
squared,,1,4,2,0.75,0.990000,0.93647,0.98101,0.19065,0.31926,0.77750
squared,,1,4,2,0.5,0.500000,0.95309,0.97935,0.40836,0.57639,0.79755
squared,,1,4,2,0.5,0.750000,0.94377,0.98305,0.28536,0.44233,0.79755
squared,,1,4,2,0.5,0.900000,0.93868,0.98343,0.21894,0.35815,0.79755
squared,,1,4,2,0.5,0.990000,0.93349,0.97638,0.15252,0.26383,0.79755
squared,,1,4,2,0.1,0.500000,0.95809,0.95642,0.48585,0.64437,0.88031
squared,,1,4,2,0.1,0.750000,0.94291,0.97817,0.27552,0.42994,0.88031
squared,,1,4,2,0.1,0.900000,0.93224,0.98214,0.13530,0.23784,0.88031
squared,,1,4,2,0.1,0.990000,0.92637,0.97959,0.05904,0.11137,0.88031
squared,,1,4,2,0.01,0.500000,0.93041,0.55317,0.56950,0.56121,0.88143
squared,,1,4,2,0.01,0.750000,0.94473,0.98770,0.29643,0.45601,0.88143
squared,,1,4,2,0.01,0.900000,0.93166,0.99038,0.12669,0.22465,0.88143
squared,,1,4,2,0.01,0.990000,0.92762,1.00000,0.07380,0.13746,0.88143
squared,,1,4,3,10,0.500000,0.94762,0.97857,0.33702,0.50137,0.68895
squared,,1,4,3,10,0.750000,0.94454,0.97581,0.29766,0.45617,0.68895
squared,,1,4,3,10,0.900000,0.94252,0.98206,0.26937,0.42278,0.68895
squared,,1,4,3,10,0.990000,0.94214,0.98174,0.26445,0.41667,0.68895
squared,,1,4,3,5,0.500000,0.94656,0.97770,0.32349,0.48614,0.68894
squared,,1,4,3,5,0.750000,0.94271,0.97797,0.27306,0.42692,0.68894
squared,,1,4,3,5,0.900000,0.94195,0.97717,0.26322,0.41473,0.68894
squared,,1,4,3,5,0.990000,0.94166,0.98131,0.25830,0.40896,0.68894
squared,,1,4,3,1,0.500000,0.94762,0.97857,0.33702,0.50137,0.72945
squared,,1,4,3,1,0.750000,0.94281,0.97807,0.27429,0.42843,0.72945
squared,,1,4,3,1,0.900000,0.93973,0.98437,0.23247,0.37612,0.72945
squared,,1,4,3,1,0.990000,0.93829,0.98305,0.21402,0.35152,0.72945
squared,,1,4,3,0.75,0.500000,0.94762,0.97857,0.33702,0.50137,0.74625
squared,,1,4,3,0.75,0.750000,0.94271,0.98222,0.27183,0.42582,0.74625
squared,,1,4,3,0.75,0.900000,0.93858,0.98333,0.21771,0.35650,0.74625
squared,,1,4,3,0.75,0.990000,0.93570,0.98000,0.18081,0.30530,0.74625
squared,,1,4,3,0.5,0.500000,0.94829,0.97909,0.34563,0.51091,0.76719
squared,,1,4,3,0.5,0.750000,0.94243,0.98198,0.26814,0.42126,0.76719
squared,,1,4,3,0.5,0.900000,0.93704,0.98171,0.19803,0.32958,0.76719
squared,,1,4,3,0.5,0.990000,0.93416,0.97761,0.16113,0.27666,0.76719
squared,,1,4,3,0.1,0.500000,0.95069,0.96584,0.38253,0.54802,0.88637
squared,,1,4,3,0.1,0.750000,0.93858,0.98333,0.21771,0.35650,0.88637
squared,,1,4,3,0.1,0.900000,0.93041,0.98901,0.11070,0.19912,0.88637
squared,,1,4,3,0.1,0.990000,0.92801,0.98485,0.07995,0.14790,0.88637
squared,,1,4,3,0.01,0.500000,0.82978,0.26473,0.66298,0.37838,0.84472
squared,,1,4,3,0.01,0.750000,0.94041,0.77650,0.33333,0.46644,0.84472
squared,,1,4,3,0.01,0.900000,0.93512,0.98592,0.17220,0.29319,0.84472
squared,,1,4,3,0.01,0.990000,0.92974,1.00000,0.10086,0.18324,0.84472
squared,,1,4,3,10,0.500000,0.94790,0.97880,0.34071,0.50547,0.69138
squared,,1,4,3,10,0.750000,0.94493,0.97619,0.30258,0.46197,0.69138
squared,,1,4,3,10,0.900000,0.94444,0.98354,0.29397,0.45265,0.69138
squared,,1,4,3,10,0.990000,0.94271,0.98222,0.27183,0.42582,0.69138
squared,,1,4,3,5,0.500000,0.94704,0.97810,0.32964,0.49310,0.69405
squared,,1,4,3,5,0.750000,0.94348,0.97872,0.28290,0.43893,0.69405
squared,,1,4,3,5,0.900000,0.94262,0.98214,0.27060,0.42430,0.69405
squared,,1,4,3,5,0.990000,0.94233,0.98190,0.26691,0.41973,0.69405
squared,,1,4,3,1,0.500000,0.94829,0.97578,0.34686,0.51180,0.73249
squared,,1,4,3,1,0.750000,0.94377,0.97899,0.28659,0.44339,0.73249
squared,,1,4,3,1,0.900000,0.94098,0.98537,0.24846,0.39686,0.73249
squared,,1,4,3,1,0.990000,0.93820,0.98295,0.21279,0.34985,0.73249
squared,,1,4,3,0.75,0.500000,0.94925,0.97980,0.35793,0.52432,0.74712
squared,,1,4,3,0.75,0.750000,0.94425,0.98340,0.29151,0.44972,0.74712
squared,,1,4,3,0.75,0.900000,0.93964,0.98429,0.23124,0.37450,0.74712
squared,,1,4,3,0.75,0.990000,0.93685,0.98148,0.19557,0.32615,0.74712
squared,,1,4,3,0.5,0.500000,0.94963,0.97690,0.36408,0.53047,0.76606
squared,,1,4,3,0.5,0.750000,0.94531,0.98800,0.30381,0.46472,0.76606
squared,,1,4,3,0.5,0.900000,0.93820,0.98295,0.21279,0.34985,0.76606
squared,,1,4,3,0.5,0.990000,0.93522,0.97931,0.17466,0.29645,0.76606
squared,,1,4,3,0.1,0.500000,0.95098,0.95495,0.39114,0.55497,0.85845
squared,,1,4,3,0.1,0.750000,0.94166,0.98131,0.25830,0.40896,0.85845
squared,,1,4,3,0.1,0.900000,0.92926,0.98734,0.09594,0.17489,0.85845
squared,,1,4,3,0.1,0.990000,0.92503,0.97143,0.04182,0.08019,0.85845
squared,,1,4,3,0.01,0.500000,0.87092,0.32969,0.63100,0.43309,0.85765
squared,,1,4,3,0.01,0.750000,0.94406,0.90813,0.31611,0.46898,0.85765
squared,,1,4,3,0.01,0.900000,0.93349,0.99187,0.15006,0.26068,0.85765
squared,,1,4,3,0.01,0.990000,0.92887,1.00000,0.08979,0.16479,0.85765
squared,,0.99,2,2,10,0.500000,0.96348,0.88319,0.61378,0.72424,0.87261
squared,,0.99,2,2,10,0.750000,0.95752,0.93039,0.49323,0.64469,0.87261
squared,,0.99,2,2,10,0.900000,0.95415,0.94444,0.43911,0.59950,0.87261
squared,,0.99,2,2,10,0.990000,0.95146,0.94767,0.40098,0.56353,0.87261
squared,,0.99,2,2,5,0.500000,0.96559,0.91439,0.61747,0.73715,0.88450
squared,,0.99,2,2,5,0.750000,0.95752,0.92644,0.49569,0.64583,0.88450
squared,,0.99,2,2,5,0.900000,0.95425,0.95174,0.43665,0.59865,0.88450
squared,,0.99,2,2,5,0.990000,0.95194,0.94842,0.40713,0.56971,0.88450
squared,,0.99,2,2,1,0.500000,0.96799,0.90268,0.66175,0.76366,0.91481
squared,,0.99,2,2,1,0.750000,0.96405,0.93638,0.57934,0.71581,0.91481
squared,,0.99,2,2,1,0.900000,0.95348,0.93867,0.43296,0.59259,0.91481
squared,,0.99,2,2,1,0.990000,0.94704,0.94863,0.34071,0.50136,0.91481
squared,,0.99,2,2,0.75,0.500000,0.96867,0.90516,0.66913,0.76945,0.91992
squared,,0.99,2,2,0.75,0.750000,0.96386,0.92593,0.58426,0.71644,0.91992
squared,,0.99,2,2,0.75,0.900000,0.95377,0.93684,0.43788,0.59681,0.91992
squared,,0.99,2,2,0.75,0.990000,0.94646,0.94444,0.33456,0.49410,0.91992
squared,,0.99,2,2,0.5,0.500000,0.96953,0.89617,0.69004,0.77971,0.92685
squared,,0.99,2,2,0.5,0.750000,0.96396,0.92115,0.58918,0.71868,0.92685
squared,,0.99,2,2,0.5,0.900000,0.95319,0.93351,0.43173,0.59041,0.92685
squared,,0.99,2,2,0.5,0.990000,0.94550,0.93617,0.32472,0.48219,0.92685
squared,,0.99,2,2,0.1,0.500000,0.96703,0.84357,0.70972,0.77088,0.94476
squared,,0.99,2,2,0.1,0.750000,0.95559,0.93548,0.46371,0.62007,0.94476
squared,,0.99,2,2,0.1,0.900000,0.93464,0.94040,0.17466,0.29461,0.94476
squared,,0.99,2,2,0.1,0.990000,0.92830,0.94667,0.08733,0.15991,0.94476
squared,,0.99,2,2,0.01,0.500000,0.89562,0.39683,0.64576,0.49157,0.88074
squared,,0.99,2,2,0.01,0.750000,0.93877,0.81429,0.28044,0.41720,0.88074
squared,,0.99,2,2,0.01,0.900000,0.93214,0.98198,0.13407,0.23593,0.88074
squared,,0.99,2,2,0.01,0.990000,0.92541,1.00000,0.04551,0.08706,0.88074
squared,,0.99,2,2,10,0.500000,0.96367,0.88632,0.61378,0.72529,0.87289
squared,,0.99,2,2,10,0.750000,0.95771,0.93072,0.49569,0.64687,0.87289
squared,,0.99,2,2,10,0.900000,0.95454,0.94503,0.44403,0.60418,0.87289
squared,,0.99,2,2,10,0.990000,0.95281,0.94722,0.41943,0.58142,0.87289
squared,,0.99,2,2,5,0.500000,0.96607,0.91516,0.62362,0.74177,0.88494
squared,,0.99,2,2,5,0.750000,0.96232,0.94883,0.54736,0.69423,0.88494
squared,,0.99,2,2,5,0.900000,0.95550,0.94872,0.45510,0.61513,0.88494
squared,,0.99,2,2,5,0.990000,0.95348,0.95068,0.42681,0.58913,0.88494
squared,,0.99,2,2,1,0.500000,0.96886,0.91231,0.66544,0.76956,0.91695
squared,,0.99,2,2,1,0.750000,0.96444,0.93688,0.58426,0.71970,0.91695
squared,,0.99,2,2,1,0.900000,0.95973,0.94570,0.51415,0.66614,0.91695
squared,,0.99,2,2,1,0.990000,0.95060,0.94895,0.38868,0.55148,0.91695
squared,,0.99,2,2,0.75,0.500000,0.96905,0.90985,0.67036,0.77195,0.92166
squared,,0.99,2,2,0.75,0.750000,0.96521,0.93617,0.59533,0.72782,0.92166
squared,,0.99,2,2,0.75,0.900000,0.95819,0.94159,0.49569,0.64948,0.92166
squared,,0.99,2,2,0.75,0.990000,0.95060,0.94100,0.39237,0.55382,0.92166
squared,,0.99,2,2,0.5,0.500000,0.96934,0.89968,0.68389,0.77708,0.92761
squared,,0.99,2,2,0.5,0.750000,0.96482,0.92090,0.60148,0.72768,0.92761
squared,,0.99,2,2,0.5,0.900000,0.95896,0.94266,0.50554,0.65813,0.92761
squared,,0.99,2,2,0.5,0.990000,0.95136,0.93484,0.40590,0.56604,0.92761
squared,,0.99,2,2,0.1,0.500000,0.96847,0.85714,0.71587,0.78016,0.94594
squared,,0.99,2,2,0.1,0.750000,0.96444,0.92843,0.59041,0.72180,0.94594
squared,,0.99,2,2,0.1,0.900000,0.94435,0.92391,0.31365,0.46832,0.94594
squared,,0.99,2,2,0.1,0.990000,0.93522,0.94268,0.18204,0.30515,0.94594
squared,,0.99,2,2,0.01,0.500000,0.90331,0.42311,0.65314,0.51354,0.88897
squared,,0.99,2,2,0.01,0.750000,0.94089,0.88077,0.28167,0.42684,0.88897
squared,,0.99,2,2,0.01,0.900000,0.93243,0.98246,0.13776,0.24164,0.88897
squared,,0.99,2,2,0.01,0.990000,0.92541,0.97436,0.04674,0.08920,0.88897
squared,,0.99,2,3,10,0.500000,0.95819,0.89375,0.52768,0.66357,0.85403
squared,,0.99,2,3,10,0.750000,0.95454,0.94041,0.44649,0.60550,0.85403
squared,,0.99,2,3,10,0.900000,0.95233,0.95157,0.41082,0.57388,0.85403
squared,,0.99,2,3,10,0.990000,0.94848,0.95710,0.35670,0.51971,0.85403
squared,,0.99,2,3,5,0.500000,0.95925,0.90947,0.53137,0.67081,0.86178
squared,,0.99,2,3,5,0.750000,0.95579,0.95373,0.45633,0.61730,0.86178
squared,,0.99,2,3,5,0.900000,0.95127,0.96084,0.39237,0.55721,0.86178
squared,,0.99,2,3,5,0.990000,0.94733,0.95848,0.34071,0.50272,0.86178
squared,,0.99,2,3,1,0.500000,0.96549,0.91882,0.61255,0.73506,0.90074
squared,,0.99,2,3,1,0.750000,0.95829,0.95012,0.49200,0.64830,0.90074
squared,,0.99,2,3,1,0.900000,0.94646,0.95070,0.33210,0.49225,0.90074
squared,,0.99,2,3,1,0.990000,0.94281,0.95041,0.28290,0.43602,0.90074
squared,,0.99,2,3,0.75,0.500000,0.96636,0.90973,0.63223,0.74601,0.90676
squared,,0.99,2,3,0.75,0.750000,0.95944,0.94533,0.51046,0.66294,0.90676
squared,,0.99,2,3,0.75,0.900000,0.94598,0.94346,0.32841,0.48723,0.90676
squared,,0.99,2,3,0.75,0.990000,0.94204,0.94872,0.27306,0.42407,0.90676
squared,,0.99,2,3,0.5,0.500000,0.96694,0.90641,0.64330,0.75252,0.91531
squared,,0.99,2,3,0.5,0.750000,0.95973,0.93584,0.52030,0.66877,0.91531
squared,,0.99,2,3,0.5,0.900000,0.94541,0.94224,0.32103,0.47890,0.91531
squared,,0.99,2,3,0.5,0.990000,0.94108,0.93860,0.26322,0.41114,0.91531
squared,,0.99,2,3,0.1,0.500000,0.96655,0.86047,0.68266,0.76132,0.94019
squared,,0.99,2,3,0.1,0.750000,0.95012,0.94012,0.38622,0.54752,0.94019
squared,,0.99,2,3,0.1,0.900000,0.93339,0.95455,0.15498,0.26667,0.94019
squared,,0.99,2,3,0.1,0.990000,0.92762,0.96875,0.07626,0.14139,0.94019
squared,,0.99,2,3,0.01,0.500000,0.89985,0.40744,0.61993,0.49171,0.88082
squared,,0.99,2,3,0.01,0.750000,0.93964,0.82230,0.29028,0.42909,0.88082
squared,,0.99,2,3,0.01,0.900000,0.93195,0.98165,0.13161,0.23210,0.88082
squared,,0.99,2,3,0.01,0.990000,0.92445,0.96552,0.03444,0.06651,0.88082
squared,,0.99,2,3,10,0.500000,0.95867,0.89979,0.53014,0.66718,0.85502
squared,,0.99,2,3,10,0.750000,0.95444,0.94026,0.44526,0.60434,0.85502
squared,,0.99,2,3,10,0.900000,0.95271,0.95211,0.41574,0.57877,0.85502
squared,,0.99,2,3,10,0.990000,0.95050,0.95706,0.38376,0.54785,0.85502
squared,,0.99,2,3,5,0.500000,0.96011,0.91458,0.53998,0.67904,0.86331
squared,,0.99,2,3,5,0.750000,0.95588,0.95153,0.45879,0.61909,0.86331
squared,,0.99,2,3,5,0.900000,0.95194,0.95894,0.40221,0.56672,0.86331
squared,,0.99,2,3,5,0.990000,0.94963,0.96166,0.37023,0.53464,0.86331
squared,,0.99,2,3,1,0.500000,0.96617,0.92139,0.61993,0.74118,0.90267
squared,,0.99,2,3,1,0.750000,0.95973,0.94977,0.51169,0.66507,0.90267
squared,,0.99,2,3,1,0.900000,0.94983,0.95327,0.37638,0.53968,0.90267
squared,,0.99,2,3,1,0.990000,0.94531,0.95522,0.31488,0.47364,0.90267
